,Date,hot_region,ConfirmedCases,Fatalities
10090,2020-04-23,177,145.56556811432796,0.0
10091,2020-04-24,177,158.0254207117235,0.0
10092,2020-04-25,177,170.42209181942073,0.0
10093,2020-04-26,177,182.756287523839,0.0
10094,2020-04-27,177,195.02626786665058,0.0
10095,2020-04-28,177,207.22972993121383,0.0
10096,2020-04-29,177,219.3643793798047,0.0
10097,2020-04-30,177,231.4290093958616,0.0
10098,2020-05-01,177,243.42371622774778,0.0
10099,2020-05-02,177,255.3494091633362,0.0
10100,2020-05-03,177,267.2072565345634,0.0
10101,2020-05-04,177,278.99836452818926,0.0
10102,2020-05-05,177,290.7235564592978,0.0
10103,2020-05-06,177,302.38331823089874,0.0
10104,2020-05-07,177,313.97789612241826,0.0
10105,2020-05-08,177,325.5074416883022,0.0
10106,2020-05-09,177,336.97211833170553,0.0
10107,2020-05-10,177,348.37216323992635,0.0
10108,2020-05-11,177,359.70790204098233,0.0
10109,2020-05-12,177,370.97972450340967,0.0
10110,2020-05-13,177,382.1880487975731,0.0
10111,2020-05-14,177,393.3332880808042,0.0
10112,2020-03-17,178,2.0,0.0
10113,2020-03-19,178,3.0,0.0
10114,2020-03-20,178,14.0,0.0
10115,2020-03-22,178,21.0,0.0
10116,2020-03-23,178,27.0,1.0
10117,2020-03-24,178,47.0,1.0
10118,2020-03-25,178,52.0,1.0
10119,2020-03-26,178,69.0,1.0
10120,2020-03-27,178,82.0,1.0
10121,2020-03-28,178,84.0,1.0
10122,2020-03-29,178,85.0,1.0
10123,2020-03-30,178,91.0,1.0
10124,2020-03-31,178,109.0,2.0
10125,2020-04-01,178,123.0,2.0
10126,2020-04-02,178,144.0,2.0
10127,2020-04-03,178,174.0,2.0
10128,2020-04-04,178,201.0,2.0
10129,2020-04-05,178,214.0,2.0
10130,2020-04-06,178,233.0,2.0
10131,2020-04-07,178,241.0,2.0
10132,2020-04-08,178,248.0,2.0
10133,2020-04-09,178,252.0,2.0
10134,2020-04-10,178,255.0,2.0
10135,2020-04-11,178,263.0,2.0
10136,2020-04-12,178,272.0,3.0
10137,2020-04-13,178,274.0,3.0
10138,2020-04-14,178,283.0,4.0
10139,2020-04-15,178,291.50181025266653,4.0
10140,2020-04-16,178,299.760206935059,4.0
10141,2020-04-17,178,307.7875723208355,4.0
10142,2020-04-18,178,315.5176849924428,4.0
10143,2020-04-19,178,322.8926027074432,4.0
10144,2020-04-20,178,329.78834156598987,4.0
10145,2020-04-21,178,336.08964390377366,4.0
10146,2020-04-22,178,341.7670599895484,4.0
10147,2020-04-23,178,346.86847093277413,4.0
10148,2020-04-24,178,351.47975987501883,4.0
10149,2020-04-25,178,355.7080900078965,4.0
10150,2020-04-26,178,359.57066811848466,4.0
10151,2020-04-27,178,363.0932012206253,4.0
10152,2020-04-28,178,366.3061068726101,4.0
10153,2020-04-29,178,369.2935292775214,4.0
10154,2020-04-30,178,372.1021306581262,4.0
10155,2020-05-01,178,374.7562559294067,4.0
10156,2020-05-02,178,377.2698513719981,4.0
10157,2020-05-03,178,379.64771156159577,4.0
10158,2020-05-04,178,381.88071945310577,4.0
10159,2020-05-05,178,383.9588638457473,4.0
10160,2020-05-06,178,385.8787322738111,4.0
10161,2020-05-07,178,387.64424501579634,4.0
10162,2020-05-08,178,389.2660098078506,4.0
10163,2020-05-09,178,390.7605823954589,4.0
10164,2020-05-10,178,392.1466428559,4.0
10165,2020-05-11,178,393.4408603339735,4.0
10166,2020-05-12,178,394.65570998469553,4.0
10167,2020-05-13,178,395.7989923207426,4.0
10168,2020-05-14,178,396.874300626775,4.0
10169,2020-03-02,179,1.0,0.0
10170,2020-03-05,179,2.0,0.0
10171,2020-03-10,179,3.0,1.0
10172,2020-03-11,179,5.0,1.0
10173,2020-03-12,179,6.0,1.0
10174,2020-03-13,179,7.0,1.0
10175,2020-03-14,179,17.0,1.0
10176,2020-03-15,179,28.0,1.0
10177,2020-03-16,179,29.0,1.0
10178,2020-03-17,179,38.0,2.0
10179,2020-03-18,179,49.0,2.0
10180,2020-03-19,179,63.0,2.0
10181,2020-03-20,179,77.0,3.0
10182,2020-03-21,179,96.0,3.0
10183,2020-03-22,179,115.0,4.0
10184,2020-03-23,179,143.0,4.0
10185,2020-03-24,179,170.0,5.0
10186,2020-03-25,179,225.0,6.0
10187,2020-03-26,179,275.0,11.0
10188,2020-03-27,179,345.0,23.0
10189,2020-03-28,179,402.0,25.0
10190,2020-03-29,179,479.0,26.0
10191,2020-03-30,179,556.0,33.0
10192,2020-03-31,179,617.0,36.0
10193,2020-04-01,179,654.0,39.0
10194,2020-04-02,179,708.0,44.0
10195,2020-04-03,179,791.0,48.0
10196,2020-04-04,179,919.0,59.0
10197,2020-04-05,179,1021.0,70.0
10198,2020-04-06,179,1120.0,80.0
10199,2020-04-07,179,1184.0,90.0
10200,2020-04-08,179,1275.0,93.0
10201,2020-04-09,179,1374.0,97.0
10202,2020-04-10,179,1448.0,107.0
10203,2020-04-11,179,1545.0,111.0
10204,2020-04-12,179,1661.0,118.0
10205,2020-04-13,179,1763.0,126.0
10206,2020-04-14,179,1888.0,126.0
10207,2020-04-15,179,2014.6220211982727,126.0
10208,2020-04-16,179,2142.563545060762,126.0
10209,2020-04-17,179,2271.2298048187536,126.0
10210,2020-04-18,179,2400.30113145482,126.0
10211,2020-04-19,179,2529.382182359612,126.0
10212,2020-04-20,179,2658.576271017503,126.0
10213,2020-04-21,179,2788.0723759430016,126.0
10214,2020-04-22,179,2918.0999043671372,126.0
10215,2020-04-23,179,3042.8498184491077,126.0
10216,2020-04-24,179,3159.783998595218,126.0
10217,2020-04-25,179,3268.4992272828804,126.0
10218,2020-04-26,179,3369.501625489092,126.0
10219,2020-04-27,179,3463.75598605055,126.0
10220,2020-04-28,179,3552.8947777007106,126.0
10221,2020-04-29,179,3638.101667865453,126.0
10222,2020-04-30,179,3719.942332450028,126.0
10223,2020-05-01,179,3798.5902229331127,126.0
10224,2020-05-02,179,3874.015832180004,126.0
10225,2020-05-03,179,3946.075309553839,126.0
10226,2020-05-04,179,4014.668142320013,126.0
10227,2020-05-05,179,4079.8194515903288,126.0
10228,2020-05-06,179,4141.6692121308315,126.0
10229,2020-05-07,179,4200.42486183248,126.0
10230,2020-05-08,179,4256.316199106531,126.0
10231,2020-05-09,179,4309.554396066017,126.0
10232,2020-05-10,179,4360.309913700223,126.0
10233,2020-05-11,179,4408.712217165055,126.0
10234,2020-05-12,179,4454.861530166548,126.0
10235,2020-05-13,179,4498.8428298854715,126.0
10236,2020-05-14,179,4540.737748830907,126.0
10237,2020-03-22,180,1.0,0.0
10238,2020-03-24,180,3.0,0.0
10239,2020-03-25,180,5.0,0.0
10240,2020-03-26,180,7.0,0.0
10241,2020-03-28,180,8.0,0.0
10242,2020-04-01,180,10.0,0.0
10243,2020-04-08,180,17.0,0.0
10244,2020-04-10,180,20.0,0.0
10245,2020-04-12,180,21.0,0.0
10246,2020-04-14,180,28.0,0.0
10247,2020-04-15,180,35.147931456565864,0.0
10248,2020-04-16,180,42.24314988735535,0.0
10249,2020-04-17,180,49.05581631116563,0.0
10250,2020-04-18,180,55.59721281058789,0.0
10251,2020-04-19,180,61.954430254581396,0.0
10252,2020-04-20,180,68.1998398663816,0.0
10253,2020-04-21,180,74.3888512928198,0.0
10254,2020-04-22,180,80.56464008890208,0.0
10255,2020-04-23,180,86.73461907276234,0.0
10256,2020-04-24,180,92.8832823537143,0.0
10257,2020-04-25,180,98.99224059473629,0.0
10258,2020-04-26,180,105.04700724419172,0.0
10259,2020-04-27,180,111.0381962338554,0.0
10260,2020-04-28,180,116.96397436641227,0.0
10261,2020-04-29,180,122.82799691617113,0.0
10262,2020-04-30,180,128.63534780978523,0.0
10263,2020-05-01,180,134.39034806657142,0.0
10264,2020-05-02,180,140.09587455029325,0.0
10265,2020-05-03,180,145.75307829201915,0.0
10266,2020-05-04,180,151.36180611710202,0.0
10267,2020-05-05,180,156.92142736580456,0.0
10268,2020-05-06,180,162.43142258360174,0.0
10269,2020-05-07,180,167.89162748904954,0.0
10270,2020-05-08,180,173.3022872951449,0.0
10271,2020-05-09,180,178.66395734701027,0.0
10272,2020-05-10,180,183.9773234547052,0.0
10273,2020-05-11,180,189.2430551533583,0.0
10274,2020-05-12,180,194.46173359245591,0.0
10275,2020-05-13,180,199.63383646271527,0.0
10276,2020-05-14,180,204.75976032750384,0.0
10277,2020-03-14,181,2.0,0.0
10278,2020-03-19,181,3.0,0.0
10279,2020-03-23,181,4.0,0.0
10280,2020-03-24,181,7.0,0.0
10281,2020-03-26,181,8.0,0.0
10282,2020-03-29,181,11.0,0.0
10283,2020-04-01,181,14.0,0.0
10284,2020-04-05,181,16.0,0.0
10285,2020-04-15,181,18.047751426696774,0.0
10286,2020-04-16,181,20.11896460501805,0.0
10287,2020-04-17,181,22.20248910263061,0.0
10288,2020-04-18,181,24.297247126231994,0.0
10289,2020-04-19,181,26.40838193376509,0.0
10290,2020-04-20,181,28.55098365804111,0.0
10291,2020-04-21,181,30.742694351400537,0.0
10292,2020-04-22,181,32.99750229908945,0.0
10293,2020-04-23,181,35.323022436025305,0.0
10294,2020-04-24,181,37.71988468116788,0.0
10295,2020-04-25,181,40.18143922980672,0.0
10296,2020-04-26,181,42.69690548660258,0.0
10297,2020-04-27,181,45.25622668442367,0.0
10298,2020-04-28,181,47.85351785307096,0.0
10299,2020-04-29,181,50.488247802208484,0.0
10300,2020-04-30,181,53.16495888510044,0.0
10301,2020-05-01,181,55.89166129535513,0.0
10302,2020-05-02,181,58.67735021283353,0.0
10303,2020-05-03,181,61.52955508574338,0.0
10304,2020-05-04,181,64.45264476095885,0.0
10305,2020-05-05,181,67.44720102881507,0.0
10306,2020-05-06,181,70.51060924989244,0.0
10307,2020-05-07,181,73.6386562503653,0.0
10308,2020-05-08,181,76.82747573990295,0.0
10309,2020-05-09,181,80.07510126836544,0.0
10310,2020-05-10,181,83.38220537215463,0.0
10311,2020-05-11,181,86.75195421380691,0.0
10312,2020-05-12,181,90.18915822382415,0.0
10313,2020-05-13,181,93.699058254903,0.0
10314,2020-05-14,181,97.28614412997804,0.0
10315,2020-04-02,182,6.0,0.0
10316,2020-04-04,182,9.0,0.0
10317,2020-04-12,182,12.0,0.0
10318,2020-04-13,182,14.0,0.0
10319,2020-04-14,182,16.0,0.0
10320,2020-04-15,182,17.985811948776245,0.0
10321,2020-04-16,182,19.910810328846342,0.0
10322,2020-04-17,182,21.784888068621783,0.0
10323,2020-04-18,182,23.63260216238616,0.0
10324,2020-04-19,182,25.474609308309788,0.0
10325,2020-04-20,182,27.30086654619761,0.0
10326,2020-04-21,182,29.110866417861143,0.0
10327,2020-04-22,182,30.93948001648973,0.0
10328,2020-04-23,182,32.80156061702813,0.0
10329,2020-04-24,182,34.699038606607026,0.0
10330,2020-04-25,182,36.63232946289492,0.0
10331,2020-04-26,182,38.59874914827089,0.0
10332,2020-04-27,182,40.58853466680765,0.0
10333,2020-04-28,182,42.5936948372479,0.0
10334,2020-04-29,182,44.61094413804449,0.0
10335,2020-04-30,182,46.64002287795715,0.0
10336,2020-05-01,182,48.68272796943307,0.0
10337,2020-05-02,182,50.742674502075026,0.0
10338,2020-05-03,182,52.82353332990584,0.0
10339,2020-05-04,182,54.927693209965284,0.0
10340,2020-05-05,182,57.056059709891265,0.0
10341,2020-05-06,182,59.208326987235786,0.0
10342,2020-05-07,182,61.38336461796874,0.0
10343,2020-05-08,182,63.57985546401071,0.0
10344,2020-05-09,182,65.79687054225856,0.0
10345,2020-05-10,182,68.03411322752163,0.0
10346,2020-05-11,182,70.291883286933,0.0
10347,2020-05-12,182,72.57089363314506,0.0
10348,2020-05-13,182,74.87200834277337,0.0
10349,2020-05-14,182,77.19599537454246,0.0
10350,2020-03-13,183,2.0,0.0
10351,2020-03-17,183,3.0,0.0
10352,2020-03-18,183,4.0,0.0
10353,2020-03-20,183,5.0,0.0
10354,2020-03-22,183,9.0,0.0
10355,2020-03-24,183,12.0,0.0
10356,2020-03-25,183,17.0,0.0
10357,2020-03-26,183,28.0,0.0
10358,2020-03-27,183,33.0,0.0
10359,2020-03-28,183,46.0,0.0
10360,2020-03-29,183,50.0,0.0
10361,2020-03-31,183,55.0,0.0
10362,2020-04-02,183,60.0,0.0
10363,2020-04-03,183,62.0,0.0
10364,2020-04-04,183,64.0,0.0
10365,2020-04-06,183,71.0,0.0
10366,2020-04-07,183,74.0,0.0
10367,2020-04-08,183,77.0,0.0
10368,2020-04-09,183,82.0,0.0
10369,2020-04-10,183,86.0,0.0
10370,2020-04-11,183,92.0,0.0
10371,2020-04-15,183,97.96559834480286,0.0
10372,2020-04-16,183,103.804428379041,0.0
10373,2020-04-17,183,109.53360418170952,0.0
10374,2020-04-18,183,115.10684405087572,0.0
10375,2020-04-19,183,120.533537535855,0.0
10376,2020-04-20,183,125.85311431597894,0.0
10377,2020-04-21,183,131.10200159402788,0.0
10378,2020-04-22,183,136.29742487077542,0.0
10379,2020-04-23,183,141.4520792937852,0.0
10380,2020-04-24,183,146.56646789497668,0.0
10381,2020-04-25,183,151.63000591627673,0.0
10382,2020-04-26,183,156.62931355685816,0.0
10383,2020-04-27,183,161.5549454567907,0.0
10384,2020-04-28,183,166.40210177982632,0.0
10385,2020-04-29,183,171.17115133172277,0.0
10386,2020-04-30,183,175.86672372980718,0.0
10387,2020-05-01,183,180.4952110685833,0.0
10388,2020-05-02,183,185.06232711620356,0.0
10389,2020-05-03,183,189.5719119080121,0.0
10390,2020-05-04,183,194.0255720635641,0.0
10391,2020-05-05,183,198.42301732965873,0.0
10392,2020-05-06,183,202.76294243516568,0.0
10393,2020-05-07,183,207.0440117019145,0.0
10394,2020-05-08,183,211.2655338659047,0.0
10395,2020-05-09,183,215.42773153663205,0.0
10396,2020-05-10,183,219.53165546888755,0.0
10397,2020-05-11,183,223.57885928919842,0.0
10398,2020-05-12,183,227.57100090724632,0.0
10399,2020-05-13,183,231.5095266382516,0.0
10400,2020-05-14,183,235.39551033763883,0.0
10401,2020-04-02,184,2.0,0.0
10402,2020-04-12,184,3.0,0.0
10403,2020-04-15,184,4.036975145339967,0.0
10404,2020-04-16,184,5.1432976128946,0.0
10405,2020-04-17,184,6.341318703039036,0.0
10406,2020-04-18,184,7.614806081086428,0.0
10407,2020-04-19,184,8.953659858575794,0.0
10408,2020-04-20,184,10.340917800030818,0.0
10409,2020-04-21,184,11.759299299988012,0.0
10410,2020-04-22,184,13.199330009264743,0.0
10411,2020-04-23,184,14.664762165847435,0.0
10412,2020-04-24,184,16.164632102491332,0.0
10413,2020-04-25,184,17.71707414138048,0.0
10414,2020-04-26,184,19.342430696745797,0.0
10415,2020-04-27,184,21.05866557310543,0.0
10416,2020-04-28,184,22.87639422694273,0.0
10417,2020-04-29,184,24.796904215418955,0.0
10418,2020-04-30,184,26.811439797857517,0.0
10419,2020-05-01,184,28.90550366305107,0.0
10420,2020-05-02,184,31.065625362163118,0.0
10421,2020-05-03,184,33.28485048494494,0.0
10422,2020-05-04,184,35.564802518560356,0.0
10423,2020-05-05,184,37.915290144221075,0.0
10424,2020-05-06,184,40.35203984935295,0.0
10425,2020-05-07,184,42.893136639522965,0.0
10426,2020-05-08,184,45.55490103042965,0.0
10427,2020-05-09,184,48.348199344067154,0.0
10428,2020-05-10,184,51.27623722788509,0.0
10429,2020-05-11,184,54.33487191324989,0.0
10430,2020-05-12,184,57.51565971584068,0.0
10431,2020-05-13,184,60.810432654146084,0.0
10432,2020-05-14,184,64.21542794754028,0.0
10433,2020-03-14,185,1.0,0.0
10434,2020-03-17,185,3.0,0.0
10435,2020-03-23,185,4.0,1.0
10436,2020-03-24,185,6.0,1.0
10437,2020-03-27,185,8.0,1.0
10438,2020-03-30,185,11.0,1.0
10439,2020-04-06,185,13.0,1.0
10440,2020-04-08,185,14.0,1.0
10441,2020-04-15,185,15.001214981079102,1.0
10442,2020-04-16,185,15.998930976583324,1.0
10443,2020-04-17,185,16.992182849635142,1.0
10444,2020-04-18,185,17.983071539485604,1.0
10445,2020-04-19,185,18.97634430860491,1.0
10446,2020-04-20,185,19.97537368742827,1.0
10447,2020-04-21,185,20.982341725366823,1.0
10448,2020-04-22,185,21.997952039102667,1.0
10449,2020-04-23,185,23.02151714820548,1.0
10450,2020-04-24,185,24.051374383723196,1.0
10451,2020-04-25,185,25.085903699156308,1.0
10452,2020-04-26,185,26.124029432957837,1.0
10453,2020-04-27,185,27.16537376680417,1.0
10454,2020-04-28,185,28.210175838224487,1.0
10455,2020-04-29,185,29.259072992798792,1.0
10456,2020-04-30,185,30.312779244837433,1.0
10457,2020-05-01,185,31.371839564593486,1.0
10458,2020-05-02,185,32.436516107961886,1.0
10459,2020-05-03,185,33.506793728473895,1.0
10460,2020-05-04,185,34.582467387447146,1.0
10461,2020-05-05,185,35.663269745206215,1.0
10462,2020-05-06,185,36.748983290169775,1.0
10463,2020-05-07,185,37.83950324141739,1.0
10464,2020-05-08,185,38.93484554669461,1.0
10465,2020-05-09,185,40.0351149681927,1.0
10466,2020-05-10,185,41.14045420746618,1.0
10467,2020-05-11,185,42.25099493743637,1.0
10468,2020-05-12,185,43.36682650472703,1.0
10469,2020-05-13,185,44.48798741769024,1.0
10470,2020-05-14,185,45.614475330139896,1.0
10471,2020-03-20,186,1.0,0.0
10472,2020-03-23,186,2.0,0.0
10473,2020-03-25,186,3.0,0.0
10474,2020-03-29,186,6.0,0.0
10475,2020-04-01,186,16.0,1.0
10476,2020-04-02,186,18.0,1.0
10477,2020-04-03,186,23.0,2.0
10478,2020-04-05,186,25.0,4.0
10479,2020-04-06,186,37.0,6.0
10480,2020-04-07,186,40.0,6.0
10481,2020-04-09,186,43.0,6.0
10482,2020-04-10,186,50.0,8.0
10483,2020-04-14,186,52.0,9.0
10484,2020-04-15,186,53.99855828285217,9.0
10485,2020-04-16,186,55.97631881889086,9.0
10486,2020-04-17,186,57.93066588103344,9.0
10487,2020-04-18,186,59.869843854667394,9.0
10488,2020-04-19,186,61.8031864537567,9.0
10489,2020-04-20,186,63.7400677260402,9.0
10490,2020-04-21,186,65.68700374981097,9.0
10491,2020-04-22,186,67.6460160292834,9.0
10492,2020-04-23,186,69.61542914401846,9.0
10493,2020-04-24,186,71.59212935736015,9.0
10494,2020-04-25,186,73.5729410353599,9.0
10495,2020-04-26,186,75.55559949510624,9.0
10496,2020-04-27,186,77.53922652250624,9.0
10497,2020-04-28,186,79.52414394906285,9.0
10498,2020-04-29,186,81.51128773880946,9.0
10499,2020-04-30,186,83.50169392253994,9.0
10500,2020-05-01,186,85.49615086348412,9.0
10501,2020-05-02,186,87.49503033717255,9.0
10502,2020-05-03,186,89.49831212627208,9.0
10503,2020-05-04,186,91.50573822062084,9.0
10504,2020-05-05,186,93.5169848007518,9.0
10505,2020-05-06,186,95.53178988805605,9.0
10506,2020-05-07,186,97.55001783017714,9.0
10507,2020-05-08,186,99.5716607283208,9.0
10508,2020-05-09,186,101.59679714236736,9.0
10509,2020-05-10,186,103.62553715921105,9.0
10510,2020-05-11,186,105.65797812482687,9.0
10511,2020-05-12,186,107.69418009359235,9.0
10512,2020-05-13,186,109.73416216189995,9.0
10513,2020-05-14,186,111.7779128652555,9.0
10514,2020-02-27,187,1.0,0.0
10515,2020-02-29,187,6.0,0.0
10516,2020-03-01,187,10.0,0.0
10517,2020-03-02,187,18.0,0.0
10518,2020-03-03,187,24.0,0.0
10519,2020-03-04,187,38.0,0.0
10520,2020-03-05,187,82.0,0.0
10521,2020-03-06,187,128.0,1.0
10522,2020-03-07,187,188.0,1.0
10523,2020-03-08,187,265.0,3.0
10524,2020-03-09,187,321.0,3.0
10525,2020-03-10,187,382.0,4.0
10526,2020-03-11,187,503.0,5.0
10527,2020-03-13,187,804.0,10.0
10528,2020-03-14,187,959.0,12.0
10529,2020-03-15,187,1135.0,20.0
10530,2020-03-16,187,1413.0,24.0
10531,2020-03-17,187,1705.0,43.0
10532,2020-03-18,187,2051.0,58.0
10533,2020-03-19,187,2460.0,76.0
10534,2020-03-20,187,2994.0,106.0
10535,2020-03-21,187,3631.0,136.0
10536,2020-03-22,187,4204.0,179.0
10537,2020-03-23,187,4749.0,213.0
10538,2020-03-24,187,5560.0,276.0
10539,2020-03-25,187,6412.0,356.0
10540,2020-03-26,187,7431.0,434.0
10541,2020-03-27,187,8603.0,546.0
10542,2020-03-28,187,9762.0,639.0
10543,2020-03-29,187,10866.0,771.0
10544,2020-03-30,187,11750.0,864.0
10545,2020-03-31,187,12595.0,1039.0
10546,2020-04-01,187,13614.0,1173.0
10547,2020-04-02,187,14697.0,1339.0
10548,2020-04-03,187,15723.0,1487.0
10549,2020-04-04,187,16627.0,1651.0
10550,2020-04-05,187,17851.0,1766.0
10551,2020-04-06,187,18803.0,1867.0
10552,2020-04-07,187,19580.0,2101.0
10553,2020-04-08,187,20549.0,2248.0
10554,2020-04-09,187,21762.0,2396.0
10555,2020-04-10,187,23097.0,2511.0
10556,2020-04-11,187,24413.0,2643.0
10557,2020-04-12,187,25587.0,2737.0
10558,2020-04-13,187,26551.0,2823.0
10559,2020-04-14,187,27419.0,2945.0
10560,2020-04-15,187,28265.123649835587,2945.0
10561,2020-04-16,187,29067.539828977857,2945.0
10562,2020-04-17,187,29814.445803973886,2945.0
10563,2020-04-18,187,30505.937028565062,2945.0
10564,2020-04-19,187,31152.98490337949,2945.0
10565,2020-04-20,187,31771.318908761645,2945.0
10566,2020-04-21,187,32372.396579342487,2945.0
10567,2020-04-22,187,32962.0297738042,2945.0
10568,2020-04-23,187,33541.50926182189,2945.0
10569,2020-04-24,187,34109.00058335123,2945.0
10570,2020-04-25,187,34661.13597752362,2945.0
10571,2020-04-26,187,35194.85907647817,2945.0
10572,2020-04-27,187,35708.51282921073,2945.0
10573,2020-04-28,187,36202.08786818228,2945.0
10574,2020-04-29,187,36676.86661016544,2945.0
10575,2020-04-30,187,37134.7540926328,2945.0
10576,2020-05-01,187,37577.59138914221,2945.0
10577,2020-05-02,187,38006.73548386109,2945.0
10578,2020-05-03,187,38422.95316363136,2945.0
10579,2020-05-04,187,38826.53239762004,2945.0
10580,2020-05-05,187,39217.4948973416,2945.0
10581,2020-05-06,187,39595.81663318141,2945.0
10582,2020-05-07,187,39961.58500048996,2945.0
10583,2020-05-08,187,40315.06257956608,2945.0
10584,2020-05-09,187,40656.668167474665,2945.0
10585,2020-05-10,187,40986.90973830687,2945.0
10586,2020-05-11,187,41306.307155689916,2945.0
10587,2020-05-12,187,41615.33387606806,2945.0
10588,2020-05-13,187,41914.390141707634,2945.0
10589,2020-05-14,187,42203.80548295962,2945.0
10590,2020-02-28,188,1.0,0.0
10591,2020-03-04,188,3.0,0.0
10592,2020-03-06,188,4.0,0.0
10593,2020-03-07,188,5.0,0.0
10594,2020-03-14,188,6.0,0.0
10595,2020-03-15,188,8.0,0.0
10596,2020-03-17,188,12.0,0.0
10597,2020-03-18,188,20.0,0.0
10598,2020-03-19,188,28.0,0.0
10599,2020-03-20,188,39.0,0.0
10600,2020-03-21,188,52.0,0.0
10601,2020-03-22,188,102.0,0.0
10602,2020-03-24,188,155.0,0.0
10603,2020-03-25,188,205.0,0.0
10604,2020-03-26,188,283.0,0.0
10605,2020-03-27,188,368.0,0.0
10606,2020-03-28,188,451.0,0.0
10607,2020-03-29,188,514.0,1.0
10608,2020-03-30,188,589.0,1.0
10609,2020-03-31,188,647.0,1.0
10610,2020-04-01,188,708.0,1.0
10611,2020-04-02,188,797.0,1.0
10612,2020-04-03,188,868.0,1.0
10613,2020-04-04,188,950.0,1.0
10614,2020-04-05,188,1039.0,1.0
10615,2020-04-06,188,1106.0,1.0
10616,2020-04-07,188,1160.0,1.0
10617,2020-04-08,188,1210.0,1.0
10618,2020-04-09,188,1239.0,1.0
10619,2020-04-10,188,1283.0,2.0
10620,2020-04-11,188,1312.0,4.0
10621,2020-04-12,188,1330.0,4.0
10622,2020-04-13,188,1349.0,5.0
10623,2020-04-14,188,1366.0,9.0
10624,2020-04-15,188,1380.6863700151443,9.0
10625,2020-04-16,188,1393.6699203757205,9.0
10626,2020-04-17,188,1405.3533439795792,9.0
10627,2020-04-18,188,1416.1507183680828,9.0
10628,2020-04-19,188,1426.1897750557848,9.0
10629,2020-04-20,188,1435.828333170261,9.0
10630,2020-04-21,188,1445.1848741637646,9.0
10631,2020-04-22,188,1454.2469787475748,9.0
10632,2020-04-23,188,1462.9395646644596,9.0
10633,2020-04-24,188,1471.197071973141,9.0
10634,2020-04-25,188,1478.9446118037415,9.0
10635,2020-04-26,188,1486.148028002796,9.0
10636,2020-04-27,188,1492.8264354008393,9.0
10637,2020-04-28,188,1499.0375043989532,9.0
10638,2020-04-29,188,1504.8513514574577,9.0
10639,2020-04-30,188,1510.3347578006194,9.0
10640,2020-05-01,188,1515.5375956101818,9.0
10641,2020-05-02,188,1520.4880073962472,9.0
10642,2020-05-03,188,1525.1957332155732,9.0
10643,2020-05-04,188,1529.659763772362,9.0
10644,2020-05-05,188,1533.8759380573902,9.0
10645,2020-05-06,188,1537.8432745624816,9.0
10646,2020-05-07,188,1541.5676305014065,9.0
10647,2020-05-08,188,1545.0620498805195,9.0
10648,2020-05-09,188,1548.3444694373932,9.0
10649,2020-05-10,188,1551.4343584021285,9.0
10650,2020-05-11,188,1554.349657167194,9.0
10651,2020-05-12,188,1557.1048834680869,9.0
10652,2020-05-13,188,1559.710650889498,9.0
10653,2020-05-14,188,1562.1743325834009,9.0
10654,2020-03-19,189,1.0,0.0
10655,2020-03-21,189,2.0,0.0
10656,2020-03-28,189,4.0,1.0
10657,2020-03-31,189,5.0,1.0
10658,2020-04-05,189,6.0,1.0
10659,2020-04-09,189,7.0,1.0
10660,2020-04-11,189,8.0,1.0
10661,2020-04-12,189,9.0,1.0
10662,2020-04-15,189,10.040295600891113,1.0
10663,2020-04-16,189,11.09559081000316,1.0
10664,2020-04-17,189,12.126717572807861,1.0
10665,2020-04-18,189,13.128898852890973,1.0
10666,2020-04-19,189,14.101311485031134,1.0
10667,2020-04-20,189,15.054162744551624,1.0
10668,2020-04-21,189,15.995790700041953,1.0
10669,2020-04-22,189,16.93252440841913,1.0
10670,2020-04-23,189,17.86645040853332,1.0
10671,2020-04-24,189,18.797547501551144,1.0
10672,2020-04-25,189,19.72422237042504,1.0
10673,2020-04-26,189,20.644789339135414,1.0
10674,2020-04-27,189,21.55806544767165,1.0
10675,2020-04-28,189,22.46361269532643,1.0
10676,2020-04-29,189,23.361500591887093,1.0
10677,2020-04-30,189,24.252086346043296,1.0
10678,2020-05-01,189,25.135767853624,1.0
10679,2020-05-02,189,26.012843930929346,1.0
10680,2020-05-03,189,26.883472586170488,1.0
10681,2020-05-04,189,27.747704535795123,1.0
10682,2020-05-05,189,28.605532071848803,1.0
10683,2020-05-06,189,29.456936031357852,1.0
10684,2020-05-07,189,30.30191483336082,1.0
10685,2020-05-08,189,31.140493697118487,1.0
10686,2020-05-09,189,31.972719346872374,1.0
10687,2020-05-10,189,32.79865018377091,1.0
10688,2020-05-11,189,33.61834691570234,1.0
10689,2020-05-12,189,34.431866613367696,1.0
10690,2020-05-13,189,35.23926072283256,1.0
10691,2020-05-14,189,36.04057599377398,1.0
10692,2020-03-20,190,1.0,0.0
10693,2020-03-22,190,2.0,0.0
10694,2020-03-23,190,3.0,0.0
10695,2020-03-25,190,7.0,1.0
10696,2020-03-26,190,10.0,1.0
10697,2020-03-29,190,18.0,1.0
10698,2020-03-30,190,27.0,3.0
10699,2020-04-01,190,74.0,5.0
10700,2020-04-02,190,98.0,5.0
10701,2020-04-03,190,120.0,5.0
10702,2020-04-04,190,144.0,8.0
10703,2020-04-05,190,184.0,10.0
10704,2020-04-06,190,253.0,10.0
10705,2020-04-07,190,278.0,11.0
